Origen,Destino,Empresa,Fecha,Hora,Duracion,Precio
Valparaiso,Santiago,Condor Bus,24-06-2024,07:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,07:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:10,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:10,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:10,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:10,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:50,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:50,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,08:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,09:30,01:30,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,09:30,01:30,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,09:30,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,09:30,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:05,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:05,01:40,6600
Valparaiso,Santiago,Condor Bus,24-06-2024,10:30,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:30,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,10:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:30,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:30,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,11:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:50,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:50,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,12:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:25,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:25,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:25,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:25,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,13:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,14:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:25,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:25,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:25,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:25,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,15:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:10,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:10,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:10,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:10,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,16:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:00,01:55,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:00,01:55,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:10,01:41,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:10,01:41,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:10,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:10,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:30,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:30,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:50,01:40,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,17:50,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:15,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:15,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:15,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:15,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:45,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:45,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:45,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,18:45,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:15,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:15,01:45,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:15,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:15,02:00,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:45,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:45,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:45,01:50,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,19:45,01:50,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,20:15,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,20:15,01:35,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,20:15,01:50,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,20:15,01:50,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,20:45,01:50,4900
Valparaiso,Santiago,Condor Bus,24-06-2024,20:45,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,05:25,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,05:25,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,05:55,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,05:55,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,06:55,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,06:55,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,07:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,07:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:10,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:10,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:10,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:10,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:50,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:50,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,08:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,09:30,01:30,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,09:30,01:30,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,09:30,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,09:30,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:05,01:40,6400
Valparaiso,Santiago,Condor Bus,25-06-2024,10:05,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:30,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:30,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,10:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:30,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:30,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,11:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:50,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:50,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,12:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:25,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:25,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:25,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:25,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,13:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,14:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:25,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:25,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:25,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:25,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,15:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:10,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:10,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:10,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:10,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,16:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:00,01:55,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:00,01:55,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:10,01:41,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:10,01:41,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:10,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:10,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:30,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:30,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:50,01:40,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,17:50,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:15,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:15,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:15,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:15,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:45,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:45,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:45,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,18:45,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:15,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:15,01:45,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:15,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:15,02:00,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:45,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:45,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:45,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,19:45,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,20:15,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,20:15,01:35,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,20:15,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,20:15,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,20:45,01:50,4900
Valparaiso,Santiago,Condor Bus,25-06-2024,20:45,01:50,4900
Valparaiso,Talcahuano,EME Bus,24-06-2024,21:50,00:-,14700
Valparaiso,Talcahuano,EME Bus,24-06-2024,21:50,00:-,21000
Valparaiso,Talcahuano,EME Bus,24-06-2024,22:30,00:-,22050
Valparaiso,Temuco,Condor Bus,24-06-2024,10:05,11:40,34600
Valparaiso,Temuco,Condor Bus,24-06-2024,10:05,11:40,23800
Valparaiso,Temuco,Condor Bus,24-06-2024,21:10,09:15,34600
Valparaiso,Temuco,Condor Bus,24-06-2024,21:10,09:15,23800
Valparaiso,Tome,EME Bus,24-06-2024,10:50,00:-,16800
Valparaiso,Tome,EME Bus,24-06-2024,10:50,00:-,16800
Valparaiso,Tome,EME Bus,24-06-2024,10:50,00:-,15750
Valparaiso,Tome,EME Bus,24-06-2024,10:50,00:-,15750
Valparaiso,Tome,EME Bus,24-06-2024,10:50,00:-,23100
Valparaiso,Tome,EME Bus,24-06-2024,10:50,00:-,23100
Valparaiso,Tome,EME Bus,24-06-2024,22:20,00:-,14700
Valparaiso,Tome,EME Bus,24-06-2024,22:20,00:-,14700
Valparaiso,Tome,EME Bus,24-06-2024,22:20,00:-,21000
Valparaiso,Tome,EME Bus,24-06-2024,22:20,00:-,21000
Victoria,Barros Arana,Buses García,24-06-2024,04:45,02:15,21600
Victoria,Barros Arana,Buses García,24-06-2024,04:45,02:15,27000
Victoria,Chillan,Buses Bio Bio,24-06-2024,17:30,03:15,8700
Victoria,Chillan,Buses Bio Bio,24-06-2024,17:30,03:15,8700
Victoria,Chillan,Buses Bio Bio,24-06-2024,19:00,03:00,8700
Victoria,Chillan,Buses Bio Bio,24-06-2024,19:00,03:00,8700
Victoria,Chillan,Buses García,25-06-2024,22:40,02:20,21600
Victoria,Chillan,Buses García,25-06-2024,22:40,02:20,27000
Victoria,Chillan,Buses Bio Bio,26-06-2024,17:30,03:15,8300
Victoria,Chillan,Buses Bio Bio,26-06-2024,17:30,03:15,8300
Victoria,Chillan,Buses Bio Bio,26-06-2024,19:00,03:00,8300
Victoria,Chillan,Buses Bio Bio,26-06-2024,19:00,03:00,8300
Victoria,Chillan,Buses García,26-06-2024,22:40,02:20,21600
Victoria,Chillan,Buses García,26-06-2024,22:40,02:20,27000
Victoria,Curacautin,Buses Bio Bio,24-06-2024,08:05,01:10,3100
Victoria,Curacautin,Buses Bio Bio,24-06-2024,12:30,01:00,3100
Victoria,Curacautin,Buses Bio Bio,24-06-2024,14:20,01:05,3100
Victoria,Curacautin,Buses Bio Bio,24-06-2024,18:20,01:05,3100
Victoria,Curacautin,Buses Bio Bio,24-06-2024,19:45,01:00,3100
Victoria,Curacautin,Buses Bio Bio,24-06-2024,19:45,01:00,3100
Victoria,Curacautin,Buses Bio Bio,24-06-2024,20:15,01:00,3100
Victoria,Curico,Buses García,24-06-2024,22:40,04:50,21600
Victoria,Curico,Buses García,24-06-2024,22:40,04:50,27000
Victoria,Ercilla,Buses Bio Bio,24-06-2024,07:00,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,07:50,00:20,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,08:25,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,09:00,00:20,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,09:35,00:30,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,10:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,11:30,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,12:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,12:55,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,13:25,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,14:30,00:20,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,15:10,00:20,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,15:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,16:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,16:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,17:10,00:20,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,17:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,18:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,18:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,19:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,19:25,00:25,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,19:45,00:30,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,21:10,00:20,1600
Victoria,Ercilla,Buses Bio Bio,24-06-2024,22:05,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,07:00,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,07:50,00:20,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,08:25,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,09:35,00:30,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,10:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,11:30,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,11:35,00:30,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,12:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,12:55,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,13:25,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,13:30,00:30,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,13:30,00:30,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,14:30,00:20,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,15:10,00:20,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,15:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,16:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,16:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,17:10,00:20,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,17:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,18:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,18:40,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,19:10,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,19:25,00:25,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,19:45,00:30,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,21:10,00:20,1600
Victoria,Ercilla,Buses Bio Bio,25-06-2024,22:05,00:25,1600
Victoria,Hualpin,Buses García,24-06-2024,04:45,03:05,21600
Victoria,Hualpin,Buses García,24-06-2024,04:45,03:05,27000
Victoria,Hualpin,Buses García,25-06-2024,04:45,03:05,21600
Victoria,Hualpin,Buses García,25-06-2024,04:45,03:05,27000
Victoria,Hualpin,Buses García,26-06-2024,04:45,03:05,21600
Victoria,Hualpin,Buses García,26-06-2024,04:45,03:05,27000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,08:35,01:05,5000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,08:35,01:05,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,08:35,01:15,5000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,08:35,01:15,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,14:05,01:05,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,14:05,01:05,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,17:30,01:10,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,17:30,01:10,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,17:45,01:05,5000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,17:45,01:05,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,20:35,01:00,4000
Victoria,Mulchen,Buses Bio Bio,24-06-2024,20:35,01:00,4000
Victoria,Nueva Tolten,Buses García,24-06-2024,04:45,03:22,21600
Victoria,Nueva Tolten,Buses García,24-06-2024,04:45,03:22,27000
Victoria,Nueva Tolten,Buses García,25-06-2024,04:45,03:22,21600
Victoria,Nueva Tolten,Buses García,25-06-2024,04:45,03:22,27000
Victoria,Osorno,Buses JAC,24-06-2024,09:00,05:30,13500
Victoria,Osorno,Buses JAC,24-06-2024,09:00,05:30,13500
Victoria,Osorno,Buses JAC,25-06-2024,09:00,05:30,13500
Victoria,Osorno,Buses JAC,25-06-2024,09:00,05:30,13500
Victoria,Pua,Buses Bio Bio,24-06-2024,06:45,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,07:00,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,08:50,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,09:15,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,09:15,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,10:30,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,15:30,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,16:35,00:15,1100
Victoria,Pua,Buses Bio Bio,24-06-2024,21:25,00:25,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,06:45,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,07:00,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,08:50,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,09:15,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,09:15,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,10:30,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,15:30,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,16:35,00:15,1100
Victoria,Pua,Buses Bio Bio,25-06-2024,21:25,00:25,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,06:45,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,07:00,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,08:50,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,09:15,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,09:15,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,10:30,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,15:30,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,16:35,00:15,1100
Victoria,Pua,Buses Bio Bio,26-06-2024,21:25,00:25,1100
Victoria,Puerto Montt,Buses JAC,24-06-2024,09:00,07:00,14500
Victoria,Puerto Montt,Buses JAC,24-06-2024,09:00,07:00,14500
